order_id,item_id,datetime_picked,picker_id,warehouse_id,bin_id
ORD002500,SKU00002,2025-09-12T12:11:16,PICKER043,W01,W01-A01-S013
ORD002500,SKU00005,2025-09-12T12:11:41,PICKER043,W01,W01-A05-S015
ORD002500,SKU00400,2025-09-12T12:12:04,PICKER043,W01,W01-A08-S005
ORD002501,SKU00001,2025-09-02T20:12:16,PICKER021,W02,W02-A03-S008
ORD002501,SKU00025,2025-09-02T20:12:35,PICKER021,W02,W02-A01-S004
ORD002501,SKU00021,2025-09-02T20:13:08,PICKER021,W02,W02-A09-S015
ORD002501,SKU00137,2025-09-02T20:13:27,PICKER021,W02,W02-A07-S003
ORD002502,SKU00154,2025-09-24T22:19:31,PICKER043,W01,W01-A05-S024
ORD002503,SKU00002,2025-09-28T22:59:24,PICKER050,W01,W01-A01-S013
ORD002503,SKU00271,2025-09-28T22:59:59,PICKER050,W01,W01-A10-S020
ORD002504,SKU00109,2025-09-15T13:49:28,PICKER054,W01,W01-A01-S025
ORD002505,SKU00022,2025-09-08T22:08:26,PICKER013,W01,W01-A05-S013
ORD002505,SKU00723,2025-09-08T22:08:50,PICKER013,W01,W01-A10-S008
ORD002506,SKU00004,2025-09-08T14:54:15,PICKER026,W02,W02-A06-S001
ORD002506,SKU00023,2025-09-08T14:54:38,PICKER026,W02,W02-A10-S005
ORD002506,SKU00368,2025-09-08T14:55:05,PICKER026,W02,W02-A09-S021
ORD002506,SKU00064,2025-09-08T14:55:25,PICKER026,W02,W02-A08-S007
ORD002507,SKU00008,2025-09-03T12:59:30,PICKER007,W02,W02-A12-S005
ORD002507,SKU00566,2025-09-03T12:59:46,PICKER007,W02,W02-A07-S003
ORD002507,SKU00003,2025-09-03T13:00:06,PICKER007,W02,W02-A06-S016
ORD002508,SKU00142,2025-09-19T21:37:23,PICKER013,W01,W01-A04-S008
ORD002508,SKU00161,2025-09-19T21:37:40,PICKER013,W01,W01-A03-S015
ORD002508,SKU00052,2025-09-19T21:38:08,PICKER013,W01,W01-A01-S024
ORD002509,SKU00011,2025-09-25T21:10:24,PICKER041,W01,W01-A01-S017
ORD002510,SKU00004,2025-09-09T22:11:20,PICKER024,W02,W02-A06-S001
ORD002511,SKU00094,2025-09-12T21:21:28,PICKER021,W01,W01-A03-S022
ORD002512,SKU00282,2025-09-08T22:37:37,PICKER056,W01,W01-A09-S007
ORD002513,SKU00009,2025-09-26T20:27:29,PICKER017,W01,W01-A02-S020
ORD002513,SKU00005,2025-09-26T20:27:54,PICKER017,W01,W01-A05-S015
ORD002513,SKU00047,2025-09-26T20:28:22,PICKER017,W01,W01-A07-S001
ORD002513,SKU00027,2025-09-26T20:28:47,PICKER017,W01,W01-A09-S017
ORD002514,SKU00002,2025-09-09T14:06:15,PICKER020,W01,W01-A01-S013
ORD002514,SKU00002,2025-09-09T14:06:26,PICKER020,W01,W01-A01-S013
ORD002514,SKU00002,2025-09-09T14:06:31,PICKER020,W01,W01-A01-S013
ORD002515,SKU00001,2025-09-10T13:18:20,PICKER007,W02,W02-A03-S008
ORD002515,SKU00001,2025-09-10T13:18:41,PICKER007,W02,W02-A03-S008
ORD002515,SKU00001,2025-09-10T13:18:46,PICKER007,W02,W02-A03-S008
ORD002516,SKU00004,2025-09-10T12:50:22,PICKER036,W02,W02-A06-S001
ORD002517,SKU00002,2025-09-03T22:13:21,PICKER037,W01,W01-A01-S013
ORD002518,SKU00047,2025-09-30T21:20:24,PICKER008,W01,W01-A07-S001
ORD002518,SKU00002,2025-09-30T21:20:53,PICKER008,W01,W01-A01-S013
ORD002519,SKU00002,2025-09-03T14:22:20,PICKER010,W01,W01-A01-S013
ORD002519,SKU00002,2025-09-03T14:22:28,PICKER010,W01,W01-A01-S013
ORD002519,SKU00592,2025-09-03T14:23:00,PICKER010,W01,W01-A10-S012
ORD002519,SKU00029,2025-09-03T14:23:26,PICKER010,W01,W01-A06-S018
ORD002520,SKU00001,2025-09-29T12:00:14,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:00:26,PICKER011,W02,W02-A03-S008
ORD002520,SKU00013,2025-09-29T12:00:45,PICKER011,W02,W02-A02-S023
ORD002520,SKU00001,2025-09-29T12:01:09,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:01:21,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:01:25,PICKER011,W02,W02-A03-S008
ORD002520,SKU00053,2025-09-29T12:01:44,PICKER011,W02,W02-A05-S017
ORD002520,SKU00001,2025-09-29T12:02:01,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:02:08,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:02:18,PICKER011,W02,W02-A03-S008
ORD002520,SKU00030,2025-09-29T12:02:35,PICKER011,W02,W02-A04-S005
ORD002520,SKU00053,2025-09-29T12:02:55,PICKER011,W02,W02-A05-S017
ORD002520,SKU00001,2025-09-29T12:03:15,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:03:24,PICKER011,W02,W02-A03-S008
ORD002520,SKU00001,2025-09-29T12:03:32,PICKER011,W02,W02-A03-S008
ORD002520,SKU00003,2025-09-29T12:03:49,PICKER011,W02,W02-A06-S016
ORD002520,SKU00003,2025-09-29T12:04:03,PICKER011,W02,W02-A06-S016
ORD002520,SKU00004,2025-09-29T12:04:25,PICKER011,W02,W02-A06-S001
ORD002520,SKU00689,2025-09-29T12:04:41,PICKER011,W02,W02-A06-S008
ORD002521,SKU00701,2025-09-19T12:47:33,PICKER006,W01,W01-A12-S010
ORD002522,SKU00058,2025-09-03T21:01:33,PICKER029,W01,W01-A08-S020
ORD002522,SKU00010,2025-09-03T21:01:43,PICKER029,W01,W01-A09-S017
ORD002523,SKU00014,2025-09-24T12:37:29,PICKER003,W02,W02-A05-S012
ORD002524,SKU00001,2025-09-02T12:27:16,PICKER031,W02,W02-A03-S008
ORD002524,SKU00043,2025-09-02T12:27:28,PICKER031,W02,W02-A03-S014
ORD002525,SKU00002,2025-09-26T22:11:31,PICKER028,W01,W01-A01-S013
ORD002525,SKU00002,2025-09-26T22:11:45,PICKER028,W01,W01-A01-S013
ORD002526,SKU00017,2025-09-23T21:07:24,PICKER012,W01,W01-A01-S014
ORD002526,SKU00002,2025-09-23T21:07:31,PICKER012,W01,W01-A01-S013
ORD002526,SKU00067,2025-09-23T21:07:38,PICKER012,W01,W01-A02-S012
ORD002526,SKU00005,2025-09-23T21:07:51,PICKER012,W01,W01-A05-S015
ORD002526,SKU00018,2025-09-23T21:08:19,PICKER012,W01,W01-A12-S013
ORD002527,SKU00003,2025-09-12T20:45:26,PICKER043,W02,W02-A06-S016
ORD002528,SKU00009,2025-09-14T20:53:25,PICKER021,W01,W01-A02-S020
ORD002529,SKU00002,2025-09-08T21:22:21,PICKER024,W01,W01-A01-S013
ORD002529,SKU00146,2025-09-08T21:22:41,PICKER024,W01,W01-A07-S016
ORD002529,SKU00079,2025-09-08T21:23:00,PICKER024,W01,W01-A05-S018
ORD002530,SKU00190,2025-09-21T22:04:29,PICKER023,W01,W01-A05-S018
ORD002531,SKU00011,2025-09-15T21:24:20,PICKER008,W01,W01-A01-S017
ORD002531,SKU00187,2025-09-15T21:24:38,PICKER008,W01,W01-A01-S004
ORD002532,SKU00001,2025-09-17T14:38:17,PICKER010,W02,W02-A03-S008
ORD002532,SKU00001,2025-09-17T14:38:27,PICKER010,W02,W02-A03-S008
ORD002532,SKU00008,2025-09-17T14:38:58,PICKER010,W02,W02-A12-S005
ORD002532,SKU00006,2025-09-17T14:39:54,PICKER010,W02,W02-A03-S022
ORD002533,SKU00054,2025-09-24T13:39:39,PICKER056,W02,W02-A06-S024
ORD002533,SKU00673,2025-09-24T13:40:10,PICKER056,W02,W02-A06-S001
ORD002533,SKU00003,2025-09-24T13:40:29,PICKER056,W02,W02-A06-S016
ORD002534,SKU00772,2025-09-22T12:59:27,PICKER060,W01,W01-A11-S002
ORD002534,SKU00366,2025-09-22T12:59:45,PICKER060,W01,W01-A12-S008
ORD002535,SKU00001,2025-09-08T21:18:21,PICKER037,W02,W02-A03-S008
ORD002535,SKU00032,2025-09-08T21:18:50,PICKER037,W02,W02-A07-S023
ORD002536,SKU00004,2025-09-09T22:38:28,PICKER010,W02,W02-A06-S001
ORD002537,SKU00001,2025-09-15T13:15:20,PICKER025,W02,W02-A03-S008
ORD002538,SKU00009,2025-09-10T22:17:22,PICKER008,W01,W01-A02-S020
ORD002538,SKU00002,2025-09-10T22:17:36,PICKER008,W01,W01-A01-S013
ORD002538,SKU00002,2025-09-10T22:17:53,PICKER008,W01,W01-A01-S013
ORD002538,SKU00005,2025-09-10T22:18:11,PICKER008,W01,W01-A05-S015
ORD002538,SKU00069,2025-09-10T22:18:37,PICKER008,W01,W01-A11-S024
ORD002538,SKU00016,2025-09-10T22:18:55,PICKER008,W01,W01-A11-S009
ORD002538,SKU00085,2025-09-10T22:19:15,PICKER008,W01,W01-A05-S009
ORD002538,SKU00026,2025-09-10T22:19:30,PICKER008,W01,W01-A04-S007
ORD002539,SKU00009,2025-09-26T12:41:27,PICKER004,W01,W01-A02-S020
ORD002540,SKU00002,2025-09-17T21:28:21,PICKER007,W01,W01-A01-S013
ORD002540,SKU00497,2025-09-17T21:28:52,PICKER007,W01,W01-A11-S004
ORD002541,SKU00004,2025-09-18T21:09:21,PICKER028,W02,W02-A06-S001
ORD002541,SKU00003,2025-09-18T21:09:42,PICKER028,W02,W02-A06-S016
ORD002541,SKU00001,2025-09-18T21:10:02,PICKER028,W02,W02-A03-S008
ORD002542,SKU00002,2025-09-08T12:39:16,PICKER026,W01,W01-A01-S013
ORD002542,SKU00184,2025-09-08T12:39:45,PICKER026,W01,W01-A12-S009
ORD002543,SKU00001,2025-09-23T21:31:27,PICKER044,W02,W02-A03-S008
ORD002543,SKU00032,2025-09-23T21:32:01,PICKER044,W02,W02-A07-S023
ORD002544,SKU00643,2025-09-28T21:11:17,PICKER046,W01,W01-A03-S003
ORD002544,SKU00135,2025-09-28T21:11:44,PICKER046,W01,W01-A11-S010
ORD002545,SKU00001,2025-09-08T21:51:24,PICKER036,W02,W02-A03-S008
ORD002545,SKU00003,2025-09-08T21:51:42,PICKER036,W02,W02-A06-S016
ORD002546,SKU00001,2025-09-28T14:19:37,PICKER046,W02,W02-A03-S008
ORD002546,SKU00065,2025-09-28T14:19:57,PICKER046,W02,W02-A05-S008
ORD002546,SKU00024,2025-09-28T14:20:27,PICKER046,W02,W02-A06-S018
ORD002546,SKU00032,2025-09-28T14:20:45,PICKER046,W02,W02-A07-S023
ORD002547,SKU00002,2025-09-03T14:12:18,PICKER029,W01,W01-A01-S013
ORD002547,SKU00011,2025-09-03T14:12:36,PICKER029,W01,W01-A01-S017
ORD002547,SKU00250,2025-09-03T14:13:05,PICKER029,W01,W01-A08-S020
ORD002548,SKU00077,2025-09-06T13:30:38,PICKER006,W01,W01-A07-S017
ORD002548,SKU00128,2025-09-06T13:30:53,PICKER006,W01,W01-A09-S023
ORD002549,SKU00128,2025-09-19T21:51:41,PICKER056,W01,W01-A09-S023
ORD002549,SKU00005,2025-09-19T21:52:01,PICKER056,W01,W01-A05-S015
ORD002549,SKU00034,2025-09-19T21:52:24,PICKER056,W01,W01-A02-S023
ORD002550,SKU00022,2025-09-23T20:07:32,PICKER004,W01,W01-A05-S013
ORD002551,SKU00113,2025-09-08T12:11:34,PICKER018,W01,W01-A09-S017
ORD002551,SKU00002,2025-09-08T12:11:58,PICKER018,W01,W01-A01-S013
ORD002552,SKU00002,2025-09-07T20:13:23,PICKER019,W01,W01-A01-S013
ORD002552,SKU00088,2025-09-07T20:13:46,PICKER019,W01,W01-A05-S009
ORD002553,SKU00002,2025-09-25T22:26:16,PICKER044,W01,W01-A01-S013
ORD002554,SKU00777,2025-09-24T20:07:12,PICKER055,W02,W02-A04-S002
ORD002554,SKU00020,2025-09-24T20:07:37,PICKER055,W02,W02-A12-S005
ORD002554,SKU00246,2025-09-24T20:08:03,PICKER055,W02,W02-A05-S010
ORD002554,SKU00001,2025-09-24T20:08:18,PICKER055,W02,W02-A03-S008
ORD002554,SKU00001,2025-09-24T20:08:31,PICKER055,W02,W02-A03-S008
ORD002555,SKU00063,2025-09-16T13:04:30,PICKER005,W01,W01-A08-S015
ORD002556,SKU00013,2025-09-10T20:56:42,PICKER018,W02,W02-A02-S023
ORD002556,SKU00139,2025-09-10T20:57:26,PICKER018,W02,W02-A05-S002
ORD002556,SKU00001,2025-09-10T20:57:43,PICKER018,W02,W02-A03-S008
ORD002556,SKU00001,2025-09-10T20:57:48,PICKER018,W02,W02-A03-S008
ORD002556,SKU00004,2025-09-10T20:58:03,PICKER018,W02,W02-A06-S001
ORD002556,SKU00019,2025-09-10T20:58:14,PICKER018,W02,W02-A05-S002
ORD002556,SKU00579,2025-09-10T20:58:44,PICKER018,W02,W02-A07-S023
ORD002556,SKU00008,2025-09-10T20:59:24,PICKER018,W02,W02-A12-S005
ORD002557,SKU00045,2025-09-11T14:04:25,PICKER048,W02,W02-A02-S016
ORD002557,SKU00001,2025-09-11T14:04:41,PICKER048,W02,W02-A03-S008
ORD002557,SKU00001,2025-09-11T14:04:48,PICKER048,W02,W02-A03-S008
ORD002557,SKU00202,2025-09-11T14:05:23,PICKER048,W02,W02-A12-S018
ORD002558,SKU00003,2025-09-21T14:04:31,PICKER002,W02,W02-A06-S016
ORD002558,SKU00030,2025-09-21T14:04:50,PICKER002,W02,W02-A04-S005
ORD002559,SKU00542,2025-09-03T20:19:30,PICKER045,W01,W01-A03-S021
ORD002559,SKU00348,2025-09-03T20:19:41,PICKER045,W01,W01-A01-S023
ORD002559,SKU00093,2025-09-03T20:20:05,PICKER045,W01,W01-A06-S011
ORD002559,SKU00155,2025-09-03T20:20:31,PICKER045,W01,W01-A12-S016
ORD002560,SKU00008,2025-09-01T21:05:41,PICKER004,W02,W02-A12-S005
ORD002560,SKU00001,2025-09-01T21:06:11,PICKER004,W02,W02-A03-S008
ORD002561,SKU00020,2025-09-13T13:06:31,PICKER040,W02,W02-A12-S005
ORD002562,SKU00005,2025-09-17T14:30:26,PICKER001,W01,W01-A05-S015
ORD002562,SKU00016,2025-09-17T14:30:48,PICKER001,W01,W01-A11-S009
ORD002563,SKU00773,2025-09-11T14:21:27,PICKER058,W01,W01-A02-S013
ORD002563,SKU00002,2025-09-11T14:21:43,PICKER058,W01,W01-A01-S013
ORD002563,SKU00005,2025-09-11T14:22:11,PICKER058,W01,W01-A05-S015
ORD002563,SKU00018,2025-09-11T14:22:34,PICKER058,W01,W01-A12-S013
ORD002564,SKU00107,2025-09-25T21:37:26,PICKER013,W01,W01-A11-S003
ORD002564,SKU00310,2025-09-25T21:37:37,PICKER013,W01,W01-A12-S001
ORD002564,SKU00002,2025-09-25T21:38:11,PICKER013,W01,W01-A01-S013
ORD002564,SKU00288,2025-09-25T21:38:25,PICKER013,W01,W01-A02-S017
ORD002564,SKU00009,2025-09-25T21:38:37,PICKER013,W01,W01-A02-S020
ORD002564,SKU00316,2025-09-25T21:38:59,PICKER013,W01,W01-A02-S011
ORD002564,SKU00088,2025-09-25T21:39:18,PICKER013,W01,W01-A05-S009
ORD002565,SKU00438,2025-09-07T12:52:27,PICKER053,W01,W01-A12-S001
ORD002566,SKU00002,2025-09-20T20:54:17,PICKER060,W01,W01-A01-S013
ORD002567,SKU00001,2025-09-01T12:18:20,PICKER034,W02,W02-A03-S008
ORD002567,SKU00014,2025-09-01T12:18:40,PICKER034,W02,W02-A05-S012
ORD002567,SKU00182,2025-09-01T12:19:00,PICKER034,W02,W02-A07-S024
ORD002567,SKU00432,2025-09-01T12:19:22,PICKER034,W02,W02-A04-S023
ORD002567,SKU00001,2025-09-01T12:19:54,PICKER034,W02,W02-A03-S008
ORD002568,SKU00039,2025-09-06T14:28:27,PICKER055,W01,W01-A06-S011
ORD002569,SKU00002,2025-09-19T22:39:17,PICKER014,W01,W01-A01-S013
ORD002570,SKU00002,2025-09-17T22:19:18,PICKER035,W01,W01-A01-S013
ORD002570,SKU00192,2025-09-17T22:19:32,PICKER035,W01,W01-A01-S017
ORD002571,SKU00001,2025-09-30T14:42:16,PICKER019,W02,W02-A03-S008
ORD002571,SKU00001,2025-09-30T14:42:32,PICKER019,W02,W02-A03-S008
ORD002571,SKU00001,2025-09-30T14:42:39,PICKER019,W02,W02-A03-S008
ORD002571,SKU00132,2025-09-30T14:42:53,PICKER019,W02,W02-A06-S010
ORD002571,SKU00032,2025-09-30T14:43:20,PICKER019,W02,W02-A07-S023
ORD002571,SKU00025,2025-09-30T14:44:01,PICKER019,W02,W02-A01-S004
ORD002572,SKU00009,2025-09-19T22:43:24,PICKER053,W01,W01-A02-S020
ORD002572,SKU00516,2025-09-19T22:43:56,PICKER053,W01,W01-A12-S012
ORD002572,SKU00010,2025-09-19T22:44:21,PICKER053,W01,W01-A09-S017
ORD002573,SKU00001,2025-09-17T13:49:15,PICKER014,W02,W02-A03-S008
ORD002573,SKU00321,2025-09-17T13:49:52,PICKER014,W02,W02-A09-S025
ORD002573,SKU00008,2025-09-17T13:50:21,PICKER014,W02,W02-A12-S005
ORD002574,SKU00060,2025-09-14T20:35:37,PICKER055,W01,W01-A10-S008
ORD002574,SKU00022,2025-09-14T20:36:01,PICKER055,W01,W01-A05-S013
ORD002574,SKU00022,2025-09-14T20:36:17,PICKER055,W01,W01-A05-S013
ORD002574,SKU00002,2025-09-14T20:36:33,PICKER055,W01,W01-A01-S013
ORD002574,SKU00618,2025-09-14T20:36:47,PICKER055,W01,W01-A01-S011
ORD002574,SKU00192,2025-09-14T20:37:09,PICKER055,W01,W01-A01-S017
ORD002574,SKU00034,2025-09-14T20:37:26,PICKER055,W01,W01-A02-S023
ORD002574,SKU00009,2025-09-14T20:37:36,PICKER055,W01,W01-A02-S020
ORD002575,SKU00033,2025-09-06T12:45:20,PICKER027,W01,W01-A03-S003
ORD002576,SKU00002,2025-09-10T21:53:18,PICKER032,W01,W01-A01-S013
ORD002576,SKU00016,2025-09-10T21:53:42,PICKER032,W01,W01-A11-S009
ORD002576,SKU00041,2025-09-10T21:53:54,PICKER032,W01,W01-A10-S011
ORD002576,SKU00002,2025-09-10T21:54:20,PICKER032,W01,W01-A01-S013
ORD002577,SKU00001,2025-09-10T12:39:22,PICKER043,W02,W02-A03-S008
ORD002577,SKU00446,2025-09-10T12:39:54,PICKER043,W02,W02-A07-S004
ORD002578,SKU00001,2025-09-14T13:26:19,PICKER050,W02,W02-A03-S008
ORD002579,SKU00001,2025-09-14T12:52:19,PICKER047,W02,W02-A03-S008
ORD002579,SKU00049,2025-09-14T12:52:52,PICKER047,W02,W02-A12-S021
ORD002580,SKU00251,2025-09-15T13:32:14,PICKER003,W02,W02-A01-S002
ORD002580,SKU00007,2025-09-15T13:32:30,PICKER003,W02,W02-A03-S003
ORD002580,SKU00006,2025-09-15T13:32:59,PICKER003,W02,W02-A03-S022
ORD002580,SKU00003,2025-09-15T13:33:23,PICKER003,W02,W02-A06-S016
ORD002581,SKU00002,2025-09-25T20:54:24,PICKER017,W01,W01-A01-S013
ORD002582,SKU00028,2025-09-25T21:40:37,PICKER050,W01,W01-A07-S025
ORD002583,SKU00001,2025-09-07T13:25:18,PICKER022,W02,W02-A03-S008
ORD002583,SKU00024,2025-09-07T13:25:37,PICKER022,W02,W02-A06-S018
ORD002583,SKU00003,2025-09-07T13:25:51,PICKER022,W02,W02-A06-S016
ORD002584,SKU00001,2025-09-04T22:40:19,PICKER044,W02,W02-A03-S008
ORD002585,SKU00190,2025-09-11T22:19:35,PICKER018,W01,W01-A05-S018
ORD002585,SKU00150,2025-09-11T22:20:06,PICKER018,W01,W01-A08-S011
ORD002586,SKU00001,2025-09-23T20:53:19,PICKER017,W02,W02-A03-S008
ORD002586,SKU00001,2025-09-23T20:53:32,PICKER017,W02,W02-A03-S008
ORD002587,SKU00018,2025-09-27T14:27:37,PICKER029,W01,W01-A12-S013
ORD002588,SKU00058,2025-09-22T12:22:34,PICKER016,W01,W01-A08-S020
ORD002589,SKU00007,2025-09-24T22:42:15,PICKER026,W02,W02-A03-S003
ORD002589,SKU00003,2025-09-24T22:42:43,PICKER026,W02,W02-A06-S016
ORD002589,SKU00357,2025-09-24T22:43:03,PICKER026,W02,W02-A12-S013
ORD002590,SKU00006,2025-09-27T20:31:27,PICKER044,W02,W02-A03-S022
ORD002590,SKU00001,2025-09-27T20:31:50,PICKER044,W02,W02-A03-S008
ORD002591,SKU00006,2025-09-23T20:08:43,PICKER042,W02,W02-A03-S022
ORD002592,SKU00001,2025-09-15T21:39:21,PICKER016,W02,W02-A03-S008
ORD002593,SKU00002,2025-09-06T22:25:22,PICKER047,W01,W01-A01-S013
ORD002593,SKU00002,2025-09-06T22:25:32,PICKER047,W01,W01-A01-S013
ORD002593,SKU00795,2025-09-06T22:25:52,PICKER047,W01,W01-A03-S001
ORD002593,SKU00005,2025-09-06T22:26:13,PICKER047,W01,W01-A05-S015
ORD002594,SKU00001,2025-09-09T22:02:28,PICKER048,W02,W02-A03-S008
ORD002594,SKU00001,2025-09-09T22:02:37,PICKER048,W02,W02-A03-S008
ORD002594,SKU00001,2025-09-09T22:02:43,PICKER048,W02,W02-A03-S008
ORD002594,SKU00008,2025-09-09T22:03:05,PICKER048,W02,W02-A12-S005
ORD002594,SKU00004,2025-09-09T22:03:25,PICKER048,W02,W02-A06-S001
ORD002595,SKU00443,2025-09-11T12:07:44,PICKER039,W02,W02-A07-S020
ORD002596,SKU00020,2025-09-06T22:05:33,PICKER043,W02,W02-A12-S005
ORD002596,SKU00118,2025-09-06T22:05:56,PICKER043,W02,W02-A11-S021
ORD002596,SKU00004,2025-09-06T22:06:29,PICKER043,W02,W02-A06-S001
ORD002596,SKU00030,2025-09-06T22:06:53,PICKER043,W02,W02-A04-S005
ORD002596,SKU00001,2025-09-06T22:07:08,PICKER043,W02,W02-A03-S008
ORD002597,SKU00228,2025-09-23T21:28:32,PICKER021,W01,W01-A09-S017
ORD002598,SKU00523,2025-09-23T13:51:21,PICKER008,W01,W01-A04-S007
ORD002599,SKU00132,2025-09-16T13:54:26,PICKER016,W02,W02-A06-S010
ORD002599,SKU00001,2025-09-16T13:54:52,PICKER016,W02,W02-A03-S008
ORD002599,SKU00008,2025-09-16T13:55:18,PICKER016,W02,W02-A12-S005
ORD002600,SKU00007,2025-09-13T12:41:13,PICKER013,W02,W02-A03-S003
ORD002600,SKU00001,2025-09-13T12:41:29,PICKER013,W02,W02-A03-S008
ORD002600,SKU00001,2025-09-13T12:41:40,PICKER013,W02,W02-A03-S008
ORD002600,SKU00325,2025-09-13T12:41:57,PICKER013,W02,W02-A01-S005
ORD002601,SKU00134,2025-09-25T13:38:30,PICKER027,W01,W01-A04-S017
ORD002602,SKU00005,2025-09-10T12:22:27,PICKER003,W01,W01-A05-S015
ORD002602,SKU00011,2025-09-10T12:22:50,PICKER003,W01,W01-A01-S017
ORD002602,SKU00002,2025-09-10T12:22:59,PICKER003,W01,W01-A01-S013
ORD002602,SKU00009,2025-09-10T12:23:17,PICKER003,W01,W01-A02-S020
ORD002602,SKU00009,2025-09-10T12:23:27,PICKER003,W01,W01-A02-S020
ORD002602,SKU00002,2025-09-10T12:23:48,PICKER003,W01,W01-A01-S013
ORD002602,SKU00335,2025-09-10T12:24:02,PICKER003,W01,W01-A06-S015
ORD002602,SKU00029,2025-09-10T12:24:17,PICKER003,W01,W01-A06-S018
ORD002602,SKU00016,2025-09-10T12:24:40,PICKER003,W01,W01-A11-S009
ORD002603,SKU00022,2025-09-17T14:16:22,PICKER023,W01,W01-A05-S013
ORD002604,SKU00001,2025-09-26T21:16:17,PICKER030,W02,W02-A03-S008
ORD002604,SKU00104,2025-09-26T21:16:31,PICKER030,W02,W02-A05-S013
ORD002605,SKU00006,2025-09-05T22:36:27,PICKER043,W02,W02-A03-S022
ORD002606,SKU00002,2025-09-13T14:15:26,PICKER042,W01,W01-A01-S013
ORD002607,SKU00001,2025-09-17T21:40:17,PICKER043,W02,W02-A03-S008
ORD002607,SKU00001,2025-09-17T21:40:24,PICKER043,W02,W02-A03-S008
ORD002607,SKU00001,2025-09-17T21:40:35,PICKER043,W02,W02-A03-S008
ORD002607,SKU00001,2025-09-17T21:40:51,PICKER043,W02,W02-A03-S008
ORD002607,SKU00008,2025-09-17T21:41:14,PICKER043,W02,W02-A12-S005
ORD002608,SKU00051,2025-09-16T14:21:17,PICKER006,W01,W01-A02-S011
ORD002609,SKU00005,2025-09-06T14:22:27,PICKER007,W01,W01-A05-S015
ORD002610,SKU00537,2025-09-14T13:32:33,PICKER006,W01,W01-A06-S015
ORD002610,SKU00041,2025-09-14T13:32:49,PICKER006,W01,W01-A10-S011
ORD002611,SKU00003,2025-09-27T13:55:36,PICKER023,W02,W02-A06-S016
ORD002611,SKU00297,2025-09-27T13:55:48,PICKER023,W02,W02-A05-S023
ORD002612,SKU00001,2025-09-25T13:05:19,PICKER027,W02,W02-A03-S008
ORD002612,SKU00178,2025-09-25T13:05:26,PICKER027,W02,W02-A03-S012
ORD002612,SKU00001,2025-09-25T13:05:42,PICKER027,W02,W02-A03-S008
ORD002613,SKU00109,2025-09-22T22:22:31,PICKER037,W01,W01-A01-S025
ORD002613,SKU00015,2025-09-22T22:22:49,PICKER037,W01,W01-A05-S020
ORD002613,SKU00005,2025-09-22T22:23:02,PICKER037,W01,W01-A05-S015
ORD002614,SKU00045,2025-09-06T13:30:28,PICKER033,W02,W02-A02-S016
ORD002614,SKU00008,2025-09-06T13:31:06,PICKER033,W02,W02-A12-S005
ORD002614,SKU00021,2025-09-06T13:31:30,PICKER033,W02,W02-A09-S015
ORD002614,SKU00004,2025-09-06T13:31:55,PICKER033,W02,W02-A06-S001
ORD002614,SKU00031,2025-09-06T13:32:14,PICKER033,W02,W02-A05-S011
ORD002614,SKU00025,2025-09-06T13:32:35,PICKER033,W02,W02-A01-S004
ORD002614,SKU00006,2025-09-06T13:33:06,PICKER033,W02,W02-A03-S022
ORD002614,SKU00600,2025-09-06T13:33:34,PICKER033,W02,W02-A07-S018
ORD002614,SKU00003,2025-09-06T13:33:52,PICKER033,W02,W02-A06-S016
ORD002615,SKU00005,2025-09-23T21:17:30,PICKER037,W01,W01-A05-S015
ORD002616,SKU00148,2025-09-21T14:03:21,PICKER048,W01,W01-A01-S010
ORD002616,SKU00022,2025-09-21T14:03:38,PICKER048,W01,W01-A05-S013
ORD002616,SKU00072,2025-09-21T14:04:21,PICKER048,W01,W01-A10-S012
ORD002617,SKU00001,2025-09-28T22:53:35,PICKER050,W02,W02-A03-S008
ORD002617,SKU00001,2025-09-28T22:53:43,PICKER050,W02,W02-A03-S008
ORD002617,SKU00007,2025-09-28T22:53:58,PICKER050,W02,W02-A03-S003
ORD002618,SKU00012,2025-09-09T21:10:23,PICKER007,W02,W02-A01-S016
ORD002618,SKU00020,2025-09-09T21:10:59,PICKER007,W02,W02-A12-S005
ORD002618,SKU00014,2025-09-09T21:11:30,PICKER007,W02,W02-A05-S012
ORD002618,SKU00007,2025-09-09T21:11:53,PICKER007,W02,W02-A03-S003
ORD002618,SKU00004,2025-09-09T21:12:15,PICKER007,W02,W02-A06-S001
ORD002618,SKU00003,2025-09-09T21:12:46,PICKER007,W02,W02-A06-S016
ORD002619,SKU00032,2025-09-17T13:25:39,PICKER004,W02,W02-A07-S023
ORD002619,SKU00004,2025-09-17T13:26:12,PICKER004,W02,W02-A06-S001
ORD002620,SKU00001,2025-09-28T20:05:18,PICKER055,W02,W02-A03-S008
ORD002621,SKU00010,2025-09-05T22:16:47,PICKER013,W01,W01-A09-S017
